PartnerName,Id,Title,Description,Brand,Link,ImageLink,CategoryName,Mrp,OfferPrice,EffectivePrice,Availability,PartnerIdFromUrl,PartnerIdFromDb
Snapdeal,,Leeve Dry Fruits Regular Dates (khajoor) Sweet 400 Gm,"Leeve Dry Fruits Type:Dates (Khajoor) Flavour/Variant (Actual):Sweet Preparation:Regular Food Preference:Vegetarian Speciality/Feature:No Added Sugar Country of Origin:India ",Leeve Dry Fruits,http://www.snapdeal.com/product/leeve-dry-fruits-regular-dates/638603429097?utm_source=aff_prog&utm_campaign=afts&offer_id=17&aff_id=77922,http://n1.sdlcdn.com/imgs/d/b/p/Leeve-Dry-Fruits-Regular-Dates-SDL382129350-1-87c35.jpg,Dry Fruits & Spices,315,286,286,in stock,638603429097,638603429097
Snapdeal,,Alfrodo Alfrodo Gamma Box Roasted Mixed Nuts Gift Box 570 Gm,"Alfrodo Type:Mixed Nuts Food Preference:Vegetarian Country of Origin:India ",Alfrodo,http://www.snapdeal.com/product/alfrodo-alfrodo-gamma-box-roasted/668738354212?utm_source=aff_prog&utm_campaign=afts&offer_id=17&aff_id=77922,http://n1.sdlcdn.com/imgs/d/c/c/Alfrodo-Alfrodo-Gamma-box-Roasted-SDL311180762-1-ffe5f.jpg,Dry Fruits & Spices,1499,1298,1298,in stock,668738354212,668738354212
Snapdeal,,Bagrry's Curry & Spice Masala Oats 300 Gms,"Brand : Bagrry's Type : Oats & Porridge Sub Type : Oats Country Of Origin : India Cuisine : International Food Preference : Vegetarian Food Specification : No MSG Disclaimer : Food Products are Non- Cancellable and Non-Returnable ",Bagrry's,http://www.snapdeal.com/product/bagrrys-curry-spice-masala-oats/665892460522?utm_source=aff_prog&utm_campaign=afts&offer_id=17&aff_id=77922,http://n1.sdlcdn.com/imgs/b/u/k/Bagrry-s-Curry-Spice-Masala-SDL823474303-1-7fa6f.jpg,Breakfast Foods,99,99,99,in stock,665892460522,665892460522
Snapdeal,,Bagrry's Tangy Tomato Masala Oats 300 Gms,"Brand : Bagrry's Type : Oats & Porridge Sub Type : Oats Country Of Origin : India Cuisine : International Food Preference : Vegetarian Food Specification : No MSG Disclaimer : Food Products are Non- Cancellable and Non-Returnable ",Bagrry's,http://www.snapdeal.com/product/bagrrys-tangy-tomato-masala-oats/655641946822?utm_source=aff_prog&utm_campaign=afts&offer_id=17&aff_id=77922,http://n1.sdlcdn.com/imgs/b/u/k/Bagrry-s-Tangy-Tomato-Masala-SDL821043752-1-47901.jpg,Breakfast Foods,99,99,99,in stock,655641946822,655641946822
Snapdeal,,Devi Mansooned Malaber Arabica Aa Beans 200g,"Brand : DEVI Type : Coffee Sub Type : Coffee Beans Country Of Origin : India Cuisine : Indian Food Preference : Vegetarian Food Specification : No Artificial Flavours Disclaimer : Food Products are Non- Cancellable and Non-Returnable ",DEVI,http://www.snapdeal.com/product/devi-mansooned-malaber-arabica-aa/686865551519?utm_source=aff_prog&utm_campaign=afts&offer_id=17&aff_id=77922,http://n1.sdlcdn.com/imgs/b/u/m/Devi-Mansooned-Malaber-Arabica-AA-SDL833214964-1-b327d.jpg,"Tea, Coffee & Beverages",590,590,590,in stock,686865551519,686865551519
Snapdeal,,Devi Slim Instant Coffee 100g,"Brand : DEVI Type : Coffee Sub Type : Speciality Coffee Country Of Origin : India Cuisine : Indian Food Preference : Vegetarian Food Specification : No Artificial Flavours Disclaimer : Food Products are Non- Cancellable and Non-Returnable ",DEVI,http://www.snapdeal.com/product/devi-slim-instant-coffee-100g/641695657507?utm_source=aff_prog&utm_campaign=afts&offer_id=17&aff_id=77922,http://n1.sdlcdn.com/imgs/b/u/m/Devi-Slim-Instant-Coffee-100g-SDL839640401-1-9f6f7.jpg,"Tea, Coffee & Beverages",490,490,490,in stock,641695657507,641695657507
Snapdeal,,Devi Classic Gourmet Blend Beans250g,"Brand : DEVI Type : Coffee Sub Type : Coffee Beans Country Of Origin : India Cuisine : Indian Food Preference : Vegetarian Food Specification : No Artificial Flavours Disclaimer : Food Products are Non- Cancellable and Non-Returnable ",DEVI,http://www.snapdeal.com/product/devi-classic-gourmet-blend-beans250g/624283564163?utm_source=aff_prog&utm_campaign=afts&offer_id=17&aff_id=77922,http://n1.sdlcdn.com/imgs/b/u/m/Devi-Classic-Gourmet-Blend-Beans250g-SDL825159662-1-521e2.jpg,"Tea, Coffee & Beverages",380,380,380,in stock,624283564163,624283564163
Snapdeal,,"Tetley Green Tea Bags - Plain, 10 Pcs Carton","Brand : TATA Type : Tea Sub Type : Green Tea Country Of Origin : India Cuisine : Indian Food Preference : Vegetarian Food Specification : No MSG Disclaimer : Food Products are Non- Cancellable and Non-Returnable ",Tata,http://www.snapdeal.com/product/tetley-green-tea-bags-plain/686378365905?utm_source=aff_prog&utm_campaign=afts&offer_id=17&aff_id=77922,http://n1.sdlcdn.com/imgs/b/v/v/Tetley-Green-Tea-Bags-Plain-SDL822121949-1-e9853.jpg,"Tea, Coffee & Beverages",60,42,42,in stock,686378365905,686378365905
Snapdeal,,Planta Ginger Green Tea - Long Leaf,"Brand : Planta Type : Tea Sub Type : Green Tea Country Of Origin : India Cuisine : Indian Food Preference : Vegetarian Food Specification : No Added Colors Disclaimer : Food Products are Non- Cancellable and Non-Returnable ",Planta,http://www.snapdeal.com/product/planta-ginger-green-tea-long/638157984082?utm_source=aff_prog&utm_campaign=afts&offer_id=17&aff_id=77922,http://n1.sdlcdn.com/imgs/b/2/p/Planta-Ginger-Green-Tea-Long-SDL897270514-1-05399.jpg,"Tea, Coffee & Beverages",155,155,155,in stock,638157984082,638157984082
Snapdeal,,Planta Himalayan Peppermint Green Tea - Long Leaf (pack Of 2),"Brand : Planta Type : Tea Sub Type : Green Tea Country Of Origin : India Cuisine : Indian Food Preference : Vegetarian Food Specification : No Added Colors Disclaimer : Food Products are Non- Cancellable and Non-Returnable ",Planta,http://www.snapdeal.com/product/planta-himalayan-peppermint-green-tea/668474856361?utm_source=aff_prog&utm_campaign=afts&offer_id=17&aff_id=77922,http://n1.sdlcdn.com/imgs/b/2/p/Planta-Himalayan-Peppermint-Green-Tea-SDL864366505-1-e9a78.jpg,"Tea, Coffee & Beverages",440,440,440,in stock,668474856361,668474856361
