PartnerName,Id,Title,Description,Brand,Link,ImageLink,CategoryName,Mrp,OfferPrice,EffectivePrice,Availability,PartnerIdFromUrl,PartnerIdFromDb
ZopNow,,Garnier Fructis Oil In Cream 100 g,,Garnier Fructis,https://www.zopnow.com/garnier-fructis-oil-in-cream-v-100-g-p.php,http://p2.zopnow.com/images/products/140/garnier-fructis-oil-in-cream-v-100-g-1.png,Hair Gels,60,60,,true,/garnier-fructis-oil-in-cream-v-100-g-p.php,10026133
ZopNow,,Garnier Fructis Oil In Cream 200 g,,Garnier Fructis,https://www.zopnow.com/garnier-fructis-oil-in-cream-v-200-g-p.php,http://p1.zopnow.com/images/products/140/garnier-fructis-oil-in-cream-v-200-g-1.png,Hair Gels,100,100,,true,/garnier-fructis-oil-in-cream-v-200-g-p.php,10026134
ZopNow,,LOreal Total Repair 5 Unmanageable Damaged Hair Nourishing Oil Serum 40 ml,,LOreal,https://www.zopnow.com/loreal-total-repair-5-unmanageable-damaged-hair-nourishing-oil-serum-v-40-ml-p.php,http://p1.zopnow.com/images/products/140/loreal-total-repair-5-unmanageable-damaged-hair-nourishing-oil-serum-v-40-ml-2.png,Hair Gels,155,155,,true,/loreal-total-repair-5-unmanageable-damaged-hair-nourishing-oil-serum-v-40-ml-p.php,10015604
ZopNow,,Livon Serum Hair Essentials Damage Protections 50 ml,,Livon,https://www.zopnow.com/livon-silky-potion-v-50-ml-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,Hair Gels,115,115,,true,/livon-silky-potion-v-50-ml-p.php,10001665
ZopNow,,Livon Serum Hair Essentials Damage Protections 100 ml,,Livon,https://www.zopnow.com/livon-silky-potion-v-100-ml-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,Hair Gels,215,215,,true,/livon-silky-potion-v-100-ml-p.php,10005838
ZopNow,,Parachute Advansed Aftershower Non Sticky Hair Cream 50g,,Parachute,https://www.zopnow.com/parachute-advansed-aftershower-non-sticky-hair-cream-v-50g-p.php,http://p1.zopnow.com/images/products/140/parachute-parachute-advansed-aftershower-non-sticky-hair-cream-50g.png,Hair Gels,40,40,,true,/parachute-advansed-aftershower-non-sticky-hair-cream-v-50g-p.php,10004376
ZopNow,,Parachute Advansed Aftershower Non Sticky Hair Cream 100 g,,Parachute,https://www.zopnow.com/parachute-advansed-aftershower-non-sticky-hair-cream-v-100-g-p.php,http://p1.zopnow.com/images/products/140/parachute-parachute-advansed-aftershower-non-sticky-hair-cream-100-g-1.png,Hair Gels,77,77,,false,/parachute-advansed-aftershower-non-sticky-hair-cream-v-100-g-p.php,10003548
ZopNow,,Parachute Aftershower Anti Dandruff  Non Sticky Hair Cream 50 g,,Parachute,https://www.zopnow.com/parachute-aftershower-anti-dandruff-non-sticky-hair-cr-v-50-g-p.php,http://p1.zopnow.com/images/products/140/parachute-aftershower-anti-dandruff-non-sticky-hair-cr-v-50-g-1.png,Hair Gels,44,44,,true,/parachute-aftershower-anti-dandruff-non-sticky-hair-cr-v-50-g-p.php,10020684
ZopNow,,Set Wet Cool Hold Hair Gel 100 ml,,Set Wet,https://www.zopnow.com/cool-hold-hair-gel-v-100-ml-p.php,http://p1.zopnow.com/images/products/140/cool-hold-hair-gel-v-100-ml-1.png,Hair Gels,90,90,,true,/cool-hold-hair-gel-v-100-ml-p.php,10008042
ZopNow,,Premium Rugged Hold Hair Gel 100 g,,Premium,https://www.zopnow.com/premium-rugged-hold-hair-gel1-v-100-g-p.php,http://p2.zopnow.com/images/products/140/premium-rugged-hold-hair-gel1-v-100-g.png,Hair Gels,80,80,,true,/premium-rugged-hold-hair-gel1-v-100-g-p.php,10025391
ZopNow,,Set Wet Vertical Hold Hair Gel 100 ml,,Set Wet,https://www.zopnow.com/vertical-hold-hair-gel-v-100-ml-p.php,http://p1.zopnow.com/images/products/140/vertical-hold-hair-gel-v-100-ml-1.png,Hair Gels,90,90,,true,/vertical-hold-hair-gel-v-100-ml-p.php,10020838
ZopNow,,Park Avenue Wet Look Hair Gel 100 g,,Park Avenue,https://www.zopnow.com/premium-wet-look-hair-gel-v-100-g-p.php,http://p2.zopnow.com/images/products/140/premium-wet-look-hair-gel-v-100-g.png,Hair Gels,80,80,,true,/premium-wet-look-hair-gel-v-100-g-p.php,10025389
ZopNow,,Set Wet Ultimate Hold Hair Gel 250 ml,,Set Wet,https://www.zopnow.com/set-wet-ultimate-hold-hair-gel-v-250-ml-p.php,http://p2.zopnow.com/images/products/140/set-wet-ultimate-hold-hair-gel-v-250-ml.png,Hair Gels,150,150,,true,/set-wet-ultimate-hold-hair-gel-v-250-ml-p.php,10015603
