PartnerName,Id,Title,Description,Brand,Link,ImageLink,CategoryName,Mrp,OfferPrice,EffectivePrice,Availability,PartnerIdFromUrl,PartnerIdFromDb
ZopNow,,Dr.Batra'S Dandruff Shampoo Thuja 100 ml,,Dr.Batra'S,https://www.zopnow.com/drbatras-dandruff-shampoo-thuja-v-100-ml-p.php,http://p2.zopnow.com/images/products/140/drbatras-dandruff-shampoo-thuja-v-100-ml.png,Shampoo,110,110,,true,/drbatras-dandruff-shampoo-thuja-v-100-ml-p.php,10046015
ZopNow,,Dr.Batra'S Dandruff Shampoo Thuja 200 ml,,Dr.Batra'S,https://www.zopnow.com/drbatras-dandruff-shampoo-thuja-v-200-ml-p.php,http://p1.zopnow.com/images/products/140/drbatras-dandruff-shampoo-thuja-v-200-ml.png,Shampoo,190,190,,true,/drbatras-dandruff-shampoo-thuja-v-200-ml-p.php,10046016
ZopNow,,LOreal LOreal Paris Hair Expertise Colour Protect Shampoo 100 ml,,LOreal,https://www.zopnow.com/loreal-loreal-paris-hair-expertise-colour-protect-shampoo-v-100-ml-p.php,http://p1.zopnow.com/images/products/140/loreal-loreal-paris-hair-expertise-colour-protect-shampoo-v-100-ml.png,Shampoo,55,55,,true,/loreal-loreal-paris-hair-expertise-colour-protect-shampoo-v-100-ml-p.php,10039360
ZopNow,,Dabur Vatika Shampoo Fall Treatment 340 ml,,Dabur,https://www.zopnow.com/dabur-vatika-shampoo-fall-treatment-v-340-ml-p.php,http://p1.zopnow.com/images/products/140/dabur-vatika-shampoo-fall-treatment-v-340-ml.png,Shampoo,185,185,,true,/dabur-vatika-shampoo-fall-treatment-v-340-ml-p.php,10031678
ZopNow,,Jovees Tamarind Shampoo 250 ml,,Jovees,https://www.zopnow.com/jovees-tamarind-shampoo-v-250-ml-p.php,http://p2.zopnow.com/images/products/140/jovees-tamarind-shampoo-v-250-ml.png,Shampoo,285,285,,true,/jovees-tamarind-shampoo-v-250-ml-p.php,10025469
ZopNow,,Biotique Bio Walnut Bark For Fine n Thinning Hair Shampoo 210 ml,,Biotique,https://www.zopnow.com/bio-walnut-bark-for-fine-n-thinning-hair-v-210-ml-p.php,http://p2.zopnow.com/images/products/140/biotique-bio-walnut-bark-for-fine-n-thinning-hair-210-ml.png,Shampoo,159,159,,true,/bio-walnut-bark-for-fine-n-thinning-hair-v-210-ml-p.php,10005549
ZopNow,,Chik Hairfall Prevent Egg White Protein Shampoo 180 ml,,Chik,https://www.zopnow.com/chik-hairfall-prevent-egg-white-protein-shampoo-v-180-ml-p.php,http://p2.zopnow.com/images/products/140/chik-hairfall-prevent-egg-white-protein-shampoo-v-180-ml.png,Shampoo,82,82,,true,/chik-hairfall-prevent-egg-white-protein-shampoo-v-180-ml-p.php,10042495
ZopNow,,Mediker Anti Lice Treatment Shampoo 50 ml,,Mediker,https://www.zopnow.com/mediker-anti-lice-treatment-v-50-ml-p.php,http://p2.zopnow.com/images/products/140/mediker-anti-lice-treatment-v-50-ml.png,Shampoo,50,50,,true,/mediker-anti-lice-treatment-v-50-ml-p.php,10004381
ZopNow,,Pantene Anti Dandruff Shampoo 180 ml,,Pantene,https://www.zopnow.com/pantene-anti-dandruff-shampoo-v-180-ml-p.php,http://p2.zopnow.com/images/products/140/pantene-pantene-anti-dandruff-shampoo-180-ml.png,Shampoo,110,110,,true,/pantene-anti-dandruff-shampoo-v-180-ml-p.php,10002621
ZopNow,,Dabur Vatika Shampoo Split Treatment 340 ml,,Dabur,https://www.zopnow.com/dabur-vatika-shampoo-split-treatment-v-340-ml-p.php,http://p1.zopnow.com/images/products/140/dabur-vatika-shampoo-split-treatment-v-340-ml.png,Shampoo,185,185,,true,/dabur-vatika-shampoo-split-treatment-v-340-ml-p.php,10032918
ZopNow,,Tresemme Hair Spa Rejuvenation Nourish & Revive Shampoo 580 ml,,Tresemme,https://www.zopnow.com/tresemme-hair-spa-rejuvenation-nourish-revive-shampoo-v-580-ml-p.php,http://p1.zopnow.com/images/products/140/tresemme-hair-spa-rejuvenation-nourish-revive-shampoo-v-580-ml-1.png,Shampoo,420,420,,true,/tresemme-hair-spa-rejuvenation-nourish-revive-shampoo-v-580-ml-p.php,10016526
ZopNow,,Dabur Intense Nourishment Almond Shampoo 200 ml,,Dabur,https://www.zopnow.com/dabur-intense-nourishment-almond-shampoo-v-200-ml-p.php,http://p2.zopnow.com/images/products/140/dabur-intense-nourishment-almond-shampoo-v-200-ml.png,Shampoo,155,155,,true,/dabur-intense-nourishment-almond-shampoo-v-200-ml-p.php,10042223
ZopNow,,Dabur Intense Nourishment Almond Shampoo 350 ml,,Dabur,https://www.zopnow.com/dabur-intense-nourishment-almond-shampoo-v-350-ml-p.php,http://p2.zopnow.com/images/products/140/dabur-intense-nourishment-almond-shampoo-v-350-ml.png,Shampoo,255,255,,true,/dabur-intense-nourishment-almond-shampoo-v-350-ml-p.php,10042225
ZopNow,,Sri Sri Ayurveda Protein Shampoo 200 ml,,Sri Sri,https://www.zopnow.com/sri-sri-protein-shampoo-v-200-ml-p.php,http://p1.zopnow.com/images/products/140/sri-sri-protein-shampoo-v-200-ml.png,Shampoo,130,130,,true,/sri-sri-protein-shampoo-v-200-ml-p.php,10056212
ZopNow,,Horlicks Standard Classic Malt Special Pack 2 X 500 g,,Horlicks,https://www.zopnow.com/horlicks-standard-classic-malt-special-pack-v-2-x-500-g-p.php,http://p2.zopnow.com/images/products/140/horlicks-standard-classic-malt-special-pack-v-2-x-500-g.png,Shampoo,420,420,,true,/horlicks-standard-classic-malt-special-pack-v-2-x-500-g-p.php,10055649
ZopNow,,Tresemme Hair Spa Shampoo 200 ml,,Tresemme,https://www.zopnow.com/tresemme-hair-spa-shampoo1-v-200-ml-p.php,http://p2.zopnow.com/images/products/140/tresemme-hair-spa-shampoo1-v-200-ml-1.png,Shampoo,148,148,,true,/tresemme-hair-spa-shampoo1-v-200-ml-p.php,10016747
ZopNow,,Garnier Fructis Goodbye Damage Amla + Fruit Vitamins & Nutrients Shampoo 175 ml,,Garnier Fructis,https://www.zopnow.com/garnier-fructis-goodbye-damage-amla-fruit-vitamins-nutrients-shampoo-v-175-ml-p.php,http://p1.zopnow.com/images/products/140/garnier-fructis-garnier-fructis-goodbye-damage-amla-fruit-vitamins-nutrients-shampoo-175-ml.png,Shampoo,115,115,,true,/garnier-fructis-goodbye-damage-amla-fruit-vitamins-nutrients-shampoo-v-175-ml-p.php,10009352
ZopNow,,Forbis Long Coat Aloe Shampoo 750 ml,,Forbis,https://www.zopnow.com/forbis-long-coat-aloe-shampoo-v-750-ml-p.php,http://p2.zopnow.com/images/products/140/forbis-long-coat-aloe-shampoo-v-750-ml.png,Shampoo,895,895,,true,/forbis-long-coat-aloe-shampoo-v-750-ml-p.php,10027739
