PartnerName,Id,Title,Description,Brand,Link,ImageLink,CategoryName,Mrp,OfferPrice,EffectivePrice,Availability,PartnerIdFromUrl,PartnerIdFromDb
ZopNow,,Grami Superfoods Kodo Millet Cookies 150 g,,Grami Superfoods,https://www.zopnow.com/grami-superfoods-kodo-millet-cookies-v-150-g-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,Cookies,50,50,,true,/grami-superfoods-kodo-millet-cookies-v-150-g-p.php,10063359
ZopNow,,Grami Superfoods Bajra Millet Cookies 150 g,,Grami Superfoods,https://www.zopnow.com/grami-superfoods-bajra-millet-cookies-v-150-g-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,Cookies,50,50,,true,/grami-superfoods-bajra-millet-cookies-v-150-g-p.php,10063357
ZopNow,,Grami Superfoods Jowar Millet Cookies 150 g,,Grami Superfoods,https://www.zopnow.com/grami-superfoods-jowar-millet-cookies-v-150-g-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,Cookies,50,50,,true,/grami-superfoods-jowar-millet-cookies-v-150-g-p.php,10063355
ZopNow,,Unibic Sugar Free Delight 700 g,,Unibic,https://www.zopnow.com/unibic-sugar-free-delight-v-700-g-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,Cookies,350,350,,true,/unibic-sugar-free-delight-v-700-g-p.php,10036380
ZopNow,,Whole Foods Baked Crispy Chilli & Garlic Crackers 100 g,,Whole Foods,https://www.zopnow.com/whole-foods-baked-crispy-chilli-garlic-crackers-v-100-g-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,Crackers,150,150,,true,/whole-foods-baked-crispy-chilli-garlic-crackers-v-100-g-p.php,10062222
ZopNow,,Conscious Food Organic Crackers (Khakras) Jowar 50 g,,Conscious,https://www.zopnow.com/conscious-food-organic-crackers-khakras-jowar-v-50-g-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,Crackers,46,46,,true,/conscious-food-organic-crackers-khakras-jowar-v-50-g-p.php,10054310
ZopNow,,Dukes Dark Waffy Premium Vanilla Flavoured Choco Waffers 150 g,,Dukes,https://www.zopnow.com/dukes-dark-waffy-premium-vanilla-flavoured-choco-waffers-v-150-g-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,Wafers,60,60,,true,/dukes-dark-waffy-premium-vanilla-flavoured-choco-waffers-v-150-g-p.php,10054167
ZopNow,,Parle Monaco Cream Combo 1 pc,,Parle,https://www.zopnow.com/parle-parle-monaco-cream-combo-v-1-pc-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,Biscuits,90,90,,true,/parle-parle-monaco-cream-combo-v-1-pc-p.php,10044163
ZopNow,,Bellie Chocolate Flavoured Cream Sandwich Biscuit 190 g,,Bellie,https://www.zopnow.com/bellie-chocolate-flavoured-cream-sandwich-biscuit-v-190-g-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,Biscuits,169,169,,true,/bellie-chocolate-flavoured-cream-sandwich-biscuit-v-190-g-p.php,10063653
ZopNow,,Bellie Lemon Flavoured Cream Sandwich Biscuit 190 g,,Bellie,https://www.zopnow.com/bellie-lemon-flavoured-cream-sandwich-biscuit-v-190-g-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,Biscuits,159,159,,true,/bellie-lemon-flavoured-cream-sandwich-biscuit-v-190-g-p.php,10063651
ZopNow,,Bellie Cheese Flavoured Cream Sandwich Biscuit 190 g,,Bellie,https://www.zopnow.com/bellie-cheese-flavoured-cream-sandwich-biscuit-v-190-g-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,Biscuits,159,159,,true,/bellie-cheese-flavoured-cream-sandwich-biscuit-v-190-g-p.php,10063652
ZopNow,,Sunfeast Dream Cream Biscuit Comobo Pack 3 X 150 g,,Sunfeast,https://www.zopnow.com/sunfeast-dream-cream-biscuit-comobo-pack-31-v-3-x-150-g-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,Biscuits,79,79,,true,/sunfeast-dream-cream-biscuit-comobo-pack-31-v-3-x-150-g-p.php,10017848
ZopNow,,Oho! Wheat With Honey 150 g,,Oho!,https://www.zopnow.com/oho-wheat-with-honey-v-150-g-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,Cookies,145,145,,true,/oho-wheat-with-honey-v-150-g-p.php,10014962
ZopNow,,Cadbury Milk Chocolate Shortcake 300 g,,Cadbury,https://www.zopnow.com/cadbury-milk-chocolate-shortcake-v-300-g-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,Biscuits,450,450,,true,/cadbury-milk-chocolate-shortcake-v-300-g-p.php,10043016
ZopNow,,Stroopwafles Caramel Waffles Box 250 g,,Stroopwafles,https://www.zopnow.com/stroopwafles-caramel-waffles-box-v-250-g-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,Wafers,375,375,,true,/stroopwafles-caramel-waffles-box-v-250-g-p.php,10056547
ZopNow,,Conscious Food Organic Grain Crackers Soya Khakras 50 g,,Conscious,https://www.zopnow.com/conscious-food-grain-crackers-soya-khakras-v-50-g-p.php,http://p1.zopnow.com/images/products/140/conscious-food-grain-crackers-soya-khakras-v-50-g.png,Crackers,50,50,,false,/conscious-food-grain-crackers-soya-khakras-v-50-g-p.php,10054308
ZopNow,,Unibic Magic Cookies 300 g,,Unibic,https://www.zopnow.com/unibic-assorted-cookies-v-300-g-p.php,http://p2.zopnow.com/images/products/140/unibic-assorted-cookies-v-300-g.png,Cookies,110,110,,false,/unibic-assorted-cookies-v-300-g-p.php,10039279
ZopNow,,Grami Superfoods Barnyard Millet cookies 150 g,,Grami Superfoods,https://www.zopnow.com/grami-superfoods-barnyard-millet-cookies-v-150-g-p.php,http://p1.zopnow.com/images/products/140/grami-superfoods-barnyard-millet-cookies-v-150-g.png,Cookies,50,50,,false,/grami-superfoods
