PartnerName,Id,Title,Description,Brand,Link,ImageLink,CategoryName,Mrp,OfferPrice,EffectivePrice,Availability,PartnerIdFromUrl,PartnerIdFromDb
ZopNow,,Veeba Teriyaki Sauce 325 g,,Veeba,https://www.zopnow.com/veeba-teriyaki-sauce-v-325-g-p.php,http://p2.zopnow.com/images/products/140/veeba-teriyaki-sauce-v-325-g-3.png,Sauce,119,119,,true,/veeba-teriyaki-sauce-v-325-g-p.php,10029547
ZopNow,,Naturesmith Zatar Powder 50 g,,Naturesmith,https://www.zopnow.com/naturesmith-zatar-powder-v-50-g-p.php,http://p1.zopnow.com/images/products/140/naturesmith-zatar-powder-v-50-g-1.png,Italian Spice,120,120,,true,/naturesmith-zatar-powder-v-50-g-p.php,10014908
ZopNow,,Naturesmith Pasta Spice Mix 100% Natural 20 g,,Naturesmith,https://www.zopnow.com/naturesmith-pasta-spice-mix-100-natural-v-20-g-p.php,http://p1.zopnow.com/images/products/140/naturesmith-pasta-spice-mix-100-natural-v-20-g.png,Italian Spice,70,70,,true,/naturesmith-pasta-spice-mix-100-natural-v-20-g-p.php,10014902
ZopNow,,Neo Foods Sandwich Stackers 480 g,,Neo,https://www.zopnow.com/neo-foods-sandwich-stackers-v-480-g-p.php,http://p2.zopnow.com/images/products/140/neo-foods-sandwich-stackers-v-480-g.png,International Condiments,120,120,,true,/neo-foods-sandwich-stackers-v-480-g-p.php,10015809
ZopNow,,Tify Olives Stuffed Garlic 370 ml,,Tify,https://www.zopnow.com/tify-olives-stuffed-garlic-v-370-ml-p.php,http://p2.zopnow.com/images/products/140/tify-olives-stuffed-garlic-v-370-ml-4.png,International Condiments,160,160,,true,/tify-olives-stuffed-garlic-v-370-ml-p.php,10025961
ZopNow,,Aachi Cut Mango Pickle 300 g,,Aachi,https://www.zopnow.com/aachi-cut-mango-pickle-v-300-g-p.php,http://p1.zopnow.com/images/products/140/aachi-cut-mango-pickle-v-300-g-1.png,Pickle,62,62,,true,/aachi-cut-mango-pickle-v-300-g-p.php,10046838
ZopNow,,Dizzle Sonff Special Mouth Freshener 145 g,,Dizzle,https://www.zopnow.com/sonff-special-mouth-freshener-v-145-g-p.php,http://p1.zopnow.com/images/products/140/dizzle-sonff-special-mouth-freshener-145-g.png,Mouth Fresheners,114,114,,true,/sonff-special-mouth-freshener-v-145-g-p.php,10008528
ZopNow,,Colavita Balsamic Vinegar 500 ml,,Colavita,https://www.zopnow.com/colavita-balsamic-vinegar-v-500-ml-p.php,http://p1.zopnow.com/images/products/140/colavita-balsamic-vinegar-v-500-ml.png,Vinegar,375,375,,true,/colavita-balsamic-vinegar-v-500-ml-p.php,10018898
ZopNow,,Leonardo Queen Olives Pimiento Stuffed Olives 450 g,,Leonardo,https://www.zopnow.com/leonardo-queen-olives-pimiento-stuffed-olives-v-450-g-p.php,http://p1.zopnow.com/images/products/140/leonardo-queen-olives-pimiento-stuffed-olives-v-450-g.png,International Condiments,399,399,,true,/leonardo-queen-olives-pimiento-stuffed-olives-v-450-g-p.php,10002592
ZopNow,,Ruchi Mixed Veg Pickle 300 g,,Ruchi,https://www.zopnow.com/ruchi-mixed-veg-pickle-v-300-g-p.php,http://p2.zopnow.com/images/products/140/ruchi-mixed-veg-pickle-v-300-g-1.png,Pickle,62,62,,true,/ruchi-mixed-veg-pickle-v-300-g-p.php,10046797
ZopNow,,Snapin Basil Herb 15 g,,Snapin,https://www.zopnow.com/snapin-basil-herb-v-15-g-p.php,http://p2.zopnow.com/images/products/140/snapin-basil-herb-v-15-g.png,Italian Spice,65,65,,true,/snapin-basil-herb-v-15-g-p.php,10047579
ZopNow,,Cirio Peeled Plum Tomatoes 800 g,,Cirio,https://www.zopnow.com/cirio-peeled-plum-tomatoes-v-800-g-p.php,//sn.zopnow.com/css/css/missingimagegr200.png,International Condiments,225,225,,true,/cirio-peeled-plum-tomatoes-v-800-g-p.php,10037141
ZopNow,,Cirio Tomato Pizza Sauce 400 g,,Cirio,https://www.zopnow.com/cirio-tomato-pizza-sauce-v-400-g-p.php,http://p1.zopnow.com/images/products/140/cirio-tomato-pizza-sauce-v-400-g.png,International Condiments,179,179,,true,/cirio-tomato-pizza-sauce-v-400-g-p.php,10032194
ZopNow,,Olea Europaea Sundried Tomato and Basil Pesto 190 g,,Olea Europaea,https://www.zopnow.com/olea-europaea-sundried-tomato-and-basil-pesto-v-190-g-p.php,http://p2.zopnow.com/images/products/140/olea-europaea-sundried-tomato-and-basil-pesto-v-190-g.png,Sauce,405,405,,true,/olea-europaea-sundried-tomato-and-basil-pesto-v-190-g-p.php,10030947
ZopNow,,Real Thai Bleak Bean Wok Sauce 150 ml,,Real Thai,https://www.zopnow.com/real-thai-bleak-bean-wok-sauce-v-150-ml-p.php,http://p1.zopnow.com/images/products/140/real-thai-bleak-bean-wok-sauce-v-150-ml-1.png,Sauce,175,175,,true,/real-thai-bleak-bean-wok-sauce-v-150-ml-p.php,10018850
ZopNow,,American Garden Eggless Mayonnaise 473 ml,,American Garden,https://www.zopnow.com/american-garden-eggless-mayonnaise-v-473-ml-p.php,http://p2.zopnow.com/images/products/140/american-garden-eggless-mayonnaise-v-473-ml-1.png,Mayonnaise,340,340,,true,/american-garden-eggless-mayonnaise-v-473-ml-p.php,10013921
ZopNow,,Barilla Sugo Alle Olive 400 g,,Barilla,https://www.zopnow.com/barilla-sugo-alle-olive-v-400-g-p.php,http://p1.zopnow.com/images/products/140/barilla-sugo-alle-olive-v-400-g.png,International Condiments,275,275,,true,/barilla-sugo-alle-olive-v-400-g-p.php,10025902
ZopNow,,Mexican Santa Maria Guacamole Style Topping (Mild) 290 g,,Mexican,https://www.zopnow.com/mexican-santa-maria-guacamole-style-topping-mild-v-290-g-p.
