PartnerName,Id,Title,Description,Brand,Link,ImageLink,CategoryName,Mrp,OfferPrice,EffectivePrice,Availability,PartnerIdFromUrl,PartnerIdFromDb
ZopNow,,Hypercity Every Day Guntur Chilly 100 g,,Hypercity Every Day,https://www.zopnow.com/hypercity-every-day-guntur-chilly-v-100-g-p.php,http://p1.zopnow.com/images/products/140/hypercity-every-day-guntur-chilly-v-100-g.png,Whole Spice,22,22,,true,/hypercity-every-day-guntur-chilly-v-100-g-p.php,10012872
ZopNow,,Hypercity Every Day Guntur Chilly 500 g,,Hypercity Every Day,https://www.zopnow.com/hypercity-every-day-guntur-chilly-v-500-g-p.php,http://p2.zopnow.com/images/products/140/hypercity-every-day-guntur-chilly-v-500-g-5.png,Whole Spice,95,95,,true,/hypercity-every-day-guntur-chilly-v-500-g-p.php,10012873
ZopNow,,MDH Dhania Powder 100 g,,MDH,https://www.zopnow.com/dhania-powder-v-100-g-p.php,http://p1.zopnow.com/images/products/140/mdh-dhania-powder-100-g.png,Ground Spices,32,32,,true,/dhania-powder-v-100-g-p.php,10004564
ZopNow,,Aashirvaad Chilli Powder 100 g,,Aashirvaad,https://www.zopnow.com/aashirvaad-chilli-powder-v-100-g-p.php,http://p2.zopnow.com/images/products/140/aashirvaad-chilli-powder-v-100-g.png,Masala,32,32,,true,/aashirvaad-chilli-powder-v-100-g-p.php,10012299
ZopNow,,Aashirvaad Chilli Powder 200 g,,Aashirvaad,https://www.zopnow.com/aashirvaad-chilli-powder-v-200-g-p.php,http://p1.zopnow.com/images/products/140/aashirvaad-chilli-powder-v-200-g.png,Masala,64,64,,true,/aashirvaad-chilli-powder-v-200-g-p.php,10012300
ZopNow,,Aashirvaad Chilli Powder 500 g,,Aashirvaad,https://www.zopnow.com/aashirvaad-chilli-powder-v-500-g-p.php,http://p2.zopnow.com/images/products/140/aashirvaad-chilli-powder1-v-500-g.png,Masala,160,160,,true,/aashirvaad-chilli-powder-v-500-g-p.php,10012305
ZopNow,,Aashirvaad Turmeric Powder 100 g,,Aashirvaad,https://www.zopnow.com/aashirvaad-turmeric-powder-v-100-g-p.php,http://p2.zopnow.com/images/products/140/aashirvaad-turmeric-powder-v-100-g.png,Masala,32,32,,true,/aashirvaad-turmeric-powder-v-100-g-p.php,10012303
ZopNow,,Aashirvaad Turmeric Powder 200 g,,Aashirvaad,https://www.zopnow.com/aashirvaad-turmeric-powder-v-200-g-p.php,http://p1.zopnow.com/images/products/140/aashirvaad-turmeric-powder1-v-200-g-1.png,Masala,64,64,,true,/aashirvaad-turmeric-powder-v-200-g-p.php,10012304
ZopNow,,Hypercity Every Day Coconut Powder 200 g,,Hypercity Every Day,https://www.zopnow.com/hypercity-every-day-coconut-powder1-v-200-g-p.php,http://p2.zopnow.com/images/products/140/hypercity-every-day-coconut-powder1-v-200-g-6.png,Masala,65,65,,true,/hypercity-every-day-coconut-powder1-v-200-g-p.php,10012261
ZopNow,,Hypercity Every Day Coconut Powder 500 g,,Hypercity Every Day,https://www.zopnow.com/hypercity-every-day-coconut-powder1-v-500-g-p.php,http://p1.zopnow.com/images/products/140/hypercity-every-day-coconut-powder1-v-500-g.png,Masala,160,160,,true,/hypercity-every-day-coconut-powder1-v-500-g-p.php,10012262
ZopNow,,Maggi Masala Magic 40 g,,Maggi,https://www.zopnow.com/masala-magic-v-40-g-p.php,http://p1.zopnow.com/images/products/140/maggi-masala-magic-40-g-1.png,Masala,45,45,,true,/masala-magic-v-40-g-p.php,10008028
ZopNow,,Hypercity Every Day Shahi Jeera 50 g,,Hypercity Every Day,https://www.zopnow.com/hypercity-every-day-shahi-jeera-v-50-g-p.php,http://p1.zopnow.com/images/products/140/hypercity-every-day-shahi-jeera-v-50-g.png,Whole Spice,79,79,,true,/hypercity-every-day-shahi-jeera-v-50-g-p.php,10012960
