PartnerName,Id,Title,Description,Brand,Link,ImageLink,CategoryName,Mrp,OfferPrice,EffectivePrice,Availability,PartnerIdFromUrl,PartnerIdFromDb
Flipkart,,MSD Professional Foot Scraper,Professional Foot Care Pedicure Foot Scraper Abs Plastic Foot File.,MSD,http://dl.flipkart.com/dl/msd-professional-foot-scraper/p/itmehdveaf5cnzgc?pid=FFLEHDVEGHQCAHJU&affid=siddarthk,http://img.fkcdn.com/image/foot-filer/h/j/u/pl004-msd-professional-foot-scraper-200x200-imaehdz84edy2wkt.jpeg,Health and Beauty>Beauty Accessories>Body and Skin Accessories>Foot Filers,299.0,220.0,245.0,true,FFLEHDVEGHQCAHJU,FFLEHDVEGHQCAHJU
Flipkart,,GUBB 4 Way Pedicure Set,,GUBB,http://dl.flipkart.com/dl/gubb-4-way-pedicure-set/p/itmef3fnsecjy2t7?pid=FFLEF3FNXKNGJYPT&affid=siddarthk,http://img.fkcdn.com/image/foot-filer/y/p/t/ngb012-0415-gubb-4-way-pedicure-set-200x200-imaefcy7p6ggx83w.jpeg,Health and Beauty>Beauty Accessories>Body and Skin Accessories>Foot Filers,199.0,139.0,199.0,true,FFLEF3FNXKNGJYPT,FFLEF3FNXKNGJYPT
Flipkart,,Kelu Double Sided Foot File Care Dead Skin Callus Remover Pedicure Tool,"Ergonomic handle designOne side is coarse and another is delicateRed coarse grain removes callus, black coarse grain smoothesWith a sling, easy to hang or storeDimensions: 23.5 x 5 x 0.5cm (L x W x D)",Kelu,http://dl.flipkart.com/dl/kelu-double-sided-foot-file-care-dead-skin-callus-remover-pedicure-tool/p/itmebkh4gbjtbr5n?pid=FFLEBKH43DWGNNHC&affid=siddarthk,http://img.fkcdn.com/image/foot-filer/n/h/c/footfilers1-kelu-double-sided-foot-file-care-dead-skin-callus-200x200-imaebgphzffv5jhu.jpeg,Health and Beauty>Beauty Accessories>Body and Skin Accessories>Foot Filers,299.0,156.0,195.0,false,FFLEBKH43DWGNNHC,FFLEBKH43DWGNNHC
Flipkart,,GUBB Pedicure File 1s,,GUBB,http://dl.flipkart.com/dl/gubb-pedicure-file-1s/p/itmef3fmekxbm4ry?pid=FFLEF3FMWJDTG4QW&affid=siddarthk,http://img.fkcdn.com/image/foot-filer/4/q/w/ngb011-0415-gubb-pedicure-file-1s-200x200-imaeewegkp9f7ffv.jpeg,Health and Beauty>Beauty Accessories>Body and Skin Accessories>Foot Filers,99.0,69.0,99.0,false,FFLEF3FMWJDTG4QW,FFLEF3FMWJDTG4QW
Flipkart,,GUBB Pedicure File - Ceramic Stone,,GUBB,http://dl.flipkart.com/dl/gubb-pedicure-file-ceramic-stone/p/itmef3fm2dtqmxhh?pid=FFLEF3FMXURGKPFW&affid=siddarthk,http://img.fkcdn.com/image/foot-filer/p/f/w/ngb010-0415-gubb-pedicure-file-ceramic-stone-200x200-imaeewef8r3rra6n.jpeg,Health and Beauty>Beauty Accessories>Body and Skin Accessories>Foot Filers,179.0,125.0,179.0,true,FFLEF3FMXURGKPFW,FFLEF3FMXURGKPFW
Flipkart,,John Frieda Frizz Ease Daily Nourishment Leave In Conditioning Spray By For Unisex Hair Spray (Pack Of 2) Hair Styler,,John Frieda,http://dl.flipkart.com/dl/john-frieda-frizz-ease-daily-nourishment-leave-conditioning-spray-unisex-hair-pack-2-styler/p/itmee3peaf7by2zh?pid=HSYEE3PE5DFYZMYM&affid=siddarthk,http://img.fkcdn.com/image/hair-styling/m/y/m/john-frieda-227-frizz-ease-daily-nourishment-leave-in-200x200-imaee87rjbyfcsef.jpeg,Health and Beauty>Hair Care>Hair Styling,2445.0,1842.0,2047.0,true,HSYEE3PE5DFYZMYM,HSYEE3PE5DFYZMYM
Flipkart,,Paul Mitchell Extra-body Finishing Spray Hair Styler,Spray your voluminous hair with this Paul Mitchell Extra-body Hair Styler after styling the curls or making braids and add a finishing touch to the locks without making your hair wet. The styler keeps the twists and folds in place and prevents the hair from becoming loose after being set. Fights the Frizziness The spray fights the frizziness of your length and adds a shine to it too. It boosts the volume and imparts a thickness to the strands. Composed of Wheat Protein It is composed out of hydrolyzed wheat protein which is safe for your hair.,Paul Mitchell,http://dl.flipkart.com/dl/paul-mitchell-extra-body-finishing-spray-hair-styler/p/itmdedvnxghkdvae?pid=HSYDEDUYYTVFSHGC&affid=siddarthk,http://img.fkcdn.com/image/hair-styling/h/g/c/paul-mitchell-400-extra-body-finishing-spray-200x200-imadehhau7hrap4k.jpeg,Health and Beauty>Hair Care>Hair Styling,1865.0,1865.0,1865.0,false,HSYDEDUYYTVFSHGC,HSYDEDUYYTVFSHGC
Flipkart,,Toppik FiberHold Spray Hair Styler,"""Strengthens the Durability of Toppik Hair Building Fibers.Toppik FiberHold Spray is a fine mist that further strengthens the bond between Toppik Hair Building Fibers and fine or thinning hair, keeping Toppik in place in wind, rain and perspiration.""",Toppik,http://dl.flipkart.com/dl/toppik-fiberhold-spray-hair-styler/p/itmeeksyvhbkk7fh?pid=HSYEEKSYHGRRGBRF&affid=siddarthk,http://img.fkcdn.com/image/hair-styling/b/r/f/toppik-118-fiberhold-spray-200x200-imaeejaf2thrqzrh.jpeg,Health and Beauty>Hair Care>Hair Styling,2000.0,1800.0,2000.0,true,HSYEEKSYHGRRGBRF,HSYEEKSYHGRRGBRF
Flipkart,,Hollywood Style Sinky Punk Gel For Hair Styler,"Hollywood Style Sinky Punk Gel -150 ml:Sinky Punk Gel: This Spiking gel lets you spike it up, smooth it down or just go for that loose, messy “just got out of bed” style. It is an amazing, extremely hard-hold formula that creates rock hard spikes that last more than 24 hours. Perfect for stiff, sleek, touch styling or any other crazy look you can dream up.",Hollywood,http://dl.flipkart.com/dl/hollywood-style-sinky-punk-gel-hair-styler/p/itmeck98zx2upngm?pid=HSYECK98V3GBFMD4&affid=siddarthk,http://img.fkcdn.com/image/hair-styling/m/d/4/hollywood-150-style-sinky-punk-gel-for-200x200-imaeckyshsnx9wzp.jpeg,Health and Beauty>Hair Care>Hair Styling,3500.0,2499.0,2499.0,true,HSYECK98V3GBFMD4,HSYECK98V3GBFMD4
Flipkart,,L'Oreal Paris Elvive 48h Hold Full Extra Volume 4 Styliste Mousse Hair Styler,"L'Oreal haircare laboratories presents elvive styliste mousse, offering an impressive combination of care and hold.The science of fine, flat hair.Thin hair lacks material and volume. Once reshaped, it tends to flatten. To ensure a gorgeous lasting volume, it needs to be texturized from root to tip and requires long lasting hold.Boost your volume and lift from the roots.Non-stop volume elvive styliste mousse is the combination of elvive care expertise and the experience of L'Oreal Paris experts to create a perfect style. Enriched with collagen - an ingredient well known for its firming properties - its smooth formula is designed to:1. Help texturize strand by strand and hold the hair from the roots to amplify the volume.2. Offer a 48H* long lasting hold thanks to its very strong fixing power. Create a perfect style that holds!",L'Oreal Paris,http://dl.flipkart.com/dl/l-oreal-paris-elvive-48h-hold-full-extra-volume-4-styliste-mousse-hair-styler/p/itmedguhgmqmvezw?pid=HSYEDGUHHNSWGZKH&affid=siddarthk,http://img.fkcdn.com/image/hair-styling/z/k/h/l-oreal-200-elvive-48h-hold-full-extra-volume-4-styliste-mousse-200x200-imaedgzwwy4ngcqg.jpeg,Health and Beauty>Hair Care>Hair Styling,2999.0,1185.0,1185.0,false,HSYEDGUHHNSWGZKH,HSYEDGUHHNSWGZKH
Flipkart,,Wella Professionals SHOCKWAVES STYLE ULTRA STRONG TUFF STUFF 5 Hair Styler,,Wella Professionals,http://dl.flipkart.com/dl/wella-professionals-shockwaves-style-ultra-strong-tuff-stuff-5-hair-styler/p/itmeejvmqh3zjrbs?pid=HSYEEJVM62TWEFCP&affid=siddarthk,http://img.fkcdn.com/image/hair-styling/f/c/p/wella-200-shockwaves-style-ultra-strong-tuff-stuff-5-200x200-imaeej3xcup8aecc.jpeg,Health and Beauty>Hair Care>Hair Styling,699.0,575.0,575.0,true,HSYEEJVM62TWEFCP,HSYEEJVM62TWEFCP
Flipkart,,TRESemme Curl Enhancing Mousse Hair Styler,This curl enhancing mousse is the perfect humidity resistant formula for your hair. It provides extra hold styling foam that is humidity resistant. It also?boosts curl without heaviness or stickiness and long lasting frizz control to enhance and define curls.,TRESemme,http://dl.flipkart.com/dl/tresemme-curl-enhancing-mousse-hair-styler/p/itmefhh6ajxar6tz?pid=HSYEFHH6CDF7EYYY&affid=siddarthk,http://img.fkcdn.com/image/hair-styling/y/y/y/tresemme-297-curl-enhancing-mousse-200x200-imaefjrqfetbnvzm.jpeg,Health and Beauty>Hair Care>Hair Styling,1513.0,1499.0,1499.0,false,HSYEFHH6CDF7EYYY,HSYEFHH6CDF7EYYY
Flipkart,,XFusion Keratin Hair Fibers Value Pack (Medium Brown) 25gm Hair Styler,"XFusion Hair Building Fibers instantly make thinning hair look thick and full. Keratin fibers cling to existing hair and, in seconds, fill in all thinning or balding areas. XFusion won't come off in wind, rain or perspiration. It is totally undetectable, even from as close as two inches. All you will see is thicker looking hair!",XFusion,http://dl.flipkart.com/dl/xfusion-keratin-hair-fibers-value-pack-medium-brown-25gm-styler/p/itmeffnk7e5b3vkn?pid=HSYEFFNKT5RRFHYG&affid=siddarthk,http://img.fkcdn.com/image/hair-styling/h/y/g/xfusion-25-keratin-hair-fibers-value-pack-medium-brown-25gm-200x200-imaeyx29gnkz42uc.jpeg,Health and Beauty>Hair Care>Hair Styling,3700.0,3200.0,3200.0,true,HSYEFFNKT5RRFHYG,HSYEFFNKT5RRFHYG
