PartnerName,Id,Title,Description,Brand,Link,ImageLink,CategoryName,Mrp,OfferPrice,EffectivePrice,Availability,PartnerIdFromUrl,PartnerIdFromDb
Flipkart,,Aster Luxury Handmade Tea Tree Soap - Pack of 2(250 g),,Aster Luxury,http://dl.flipkart.com/dl/aster-luxury-handmade-tea-tree-soap-pack-2/p/itmebfhhgq6qyhtj?pid=SOPEBFHH9JQXX4RS&affid=siddarthk,http://img.fkcdn.com/image/soap/4/r/s/aster-luxury-250-handmade-tea-tree-soap-pack-of-2-200x200-imae7rueat5srpzt.jpeg,Health and Beauty>Bath and Spa>Soaps,300.0,250.0,250.0,true,SOPEBFHH9JQXX4RS,SOPEBFHH9JQXX4RS
Flipkart,,Aster Luxury Handmade Aloe Vera Soap 125g - Pack of 6(750 g),,Aster Luxury,http://dl.flipkart.com/dl/aster-luxury-handmade-aloe-vera-soap-125g-pack-6/p/itmebfhhquugtqvq?pid=SOPEBFHHYD4HGDGE&affid=siddarthk,http://img.fkcdn.com/image/soap/d/g/e/aster-luxury-750-handmade-aloe-vera-soap-125g-pack-of-6-200x200-imaebyh9uunfqqns.jpeg,Health and Beauty>Bath and Spa>Soaps,900.0,550.0,550.0,true,SOPEBFHHYD4HGDGE,SOPEBFHHYD4HGDGE
Flipkart,,Aster Luxury Handmade Neem Tulsi Soap 125g - Pack of 2(250 g),,Aster Luxury,http://dl.flipkart.com/dl/aster-luxury-handmade-neem-tulsi-soap-125g-pack-2/p/itmebfhhjnsbhh7v?pid=SOPEBFHH9P6ZZFTZ&affid=siddarthk,http://img.fkcdn.com/image/soap/f/t/z/aster-luxury-250-handmade-neem-tulsi-soap-125g-pack-of-2-200x200-imae9hfjwbxh8hhg.jpeg,Health and Beauty>Bath and Spa>Soaps,300.0,250.0,250.0,true,SOPEBFHH9P6ZZFTZ,SOPEBFHH9P6ZZFTZ
Flipkart,,Aster Luxury Handmade Eucalyptus Soap 125g - Pack of 12(1500 g),,Aster Luxury,http://dl.flipkart.com/dl/aster-luxury-handmade-eucalyptus-soap-125g-pack-12/p/itmebfhhygf6gnnz?pid=SOPEBFHH8N8DVQ5Q&affid=siddarthk,http://img.fkcdn.com/image/soap/q/5/q/aster-luxury-1500-handmade-eucalyptus-soap-125g-pack-of-12-200x200-imae7zfdfyhzwjay.jpeg,Health and Beauty>Bath and Spa>Soaps,1800.0,1000.0,1000.0,true,SOPEBFHH8N8DVQ5Q,SOPEBFHH8N8DVQ5Q
Flipkart,,Aster Luxury Revivifying Mixed Fruit Pack of 5(125 g),"Give a moisturizing touch to your skin with this mixed fruit fragrance bathing soap from the latest bathing soap collection of Aster Luxury. This bathing soap especially developed for your dry skin. It contains natural emollients that moisturizes your skin, and reduces itching and inflammation. Ideal for use during the monsoon season, it is free from artificial colors.",Aster Luxury,http://dl.flipkart.com/dl/aster-luxury-revivifying-mixed-fruit-pack-5/p/itmeehpg58zw7hya?pid=SOPEEHPGZBGXAYJJ&affid=siddarthk,http://img.fkcdn.com/image/soap/y/j/j/aster-luxury-125-revivifying-mixed-fruit-pack-of-5-200x200-imaefd2rc57fpquv.jpeg,Health and Beauty>Bath and Spa>Soaps,750.0,500.0,500.0,true,SOPEEHPGZBGXAYJJ,SOPEEHPGZBGXAYJJ
Flipkart,,Aster Luxury Handmade Neem Soap 125g - Pack of 12(1500 g),,Aster Luxury,http://dl.flipkart.com/dl/aster-luxury-handmade-neem-soap-125g-pack-12/p/itmebfhhtpggfbyy?pid=SOPEBFHH9T4MYHHB&affid=siddarthk,http://img.fkcdn.com/image/soap/h/h/b/aster-luxury-1500-handmade-neem-soap-125g-pack-of-12-200x200-imae7qw6mdatnqdg.jpeg,Health and Beauty>Bath and Spa>Soaps,1800.0,1000.0,1000.0,true,SOPEBFHH9T4MYHHB,SOPEBFHH9T4MYHHB
Flipkart,,Aster Luxury Handmade Lemongrass Citrus Soap 125g - Pack of 2(250 g),,Aster Luxury,http://dl.flipkart.com/dl/aster-luxury-handmade-lemongrass-citrus-soap-125g-pack-2/p/itmebfhh7ftbgfyd?pid=SOPEBFHHYAQZWD63&affid=siddarthk,http://img.fkcdn.com/image/soap/d/6/3/aster-luxury-250-handmade-lemongrass-citrus-soap-125g-pack-of-2-200x200-imae7rue7ntdz7gk.jpeg,Health and Beauty>Bath and Spa>Soaps,300.0,250.0,250.0,true,SOPEBFHHYAQZWD63,SOPEBFHHYAQZWD63
Flipkart,,Aster Luxury Handmade Jasmine Soap 125g - Pack of 3(375 g),,Aster Luxury,http://dl.flipkart.com/dl/aster-luxury-handmade-jasmine-soap-125g-pack-3/p/itmebfhh82mef557?pid=SOPEBFHHXRGARHGJ&affid=siddarthk,http://img.fkcdn.com/image/soap/h/g/j/aster-luxury-375-handmade-jasmine-soap-125g-pack-of-3-200x200-imae7qw6us45nsgz.jpeg,Health and Beauty>Bath and Spa>Soaps,450.0,300.0,300.0,true,SOPEBFHHXRGARHGJ,SOPEBFHHXRGARHGJ
Flipkart,,Aster Luxury Handmade LavenderSoap 125g - Pack of 12(1500 g),,Aster Luxury,http://dl.flipkart.com/dl/aster-luxury-handmade-lavendersoap-125g-pack-12/p/itmebfhhpmtqwtx9?pid=SOPEBFHHRH5THYN8&affid=siddarthk,http://img.fkcdn.com/image/soap/6/j/c/aster-luxury-125-handmade-lavendersoap-125g-200x200-imae7zfdxxgckw8b.jpeg,Health and Beauty>Bath and Spa>Soaps,1800.0,,1000.0,true,SOPEBFHHRH5THYN8,SOPEBFHHRH5THYN8
Flipkart,,Aster Luxury Handmade Avocado Soap 125g - Pack of 3(375 g),,Aster Luxury,http://dl.flipkart.com/dl/aster-luxury-handmade-avocado-soap-125g-pack-3/p/itmebfhhphjzutza?pid=SOPEBFHHRDFCECGY&affid=siddarthk,http://img.fkcdn.com/image/soap/c/g/y/aster-luxury-375-handmade-avocado-soap-125g-pack-of-3-200x200-imae9hfjevr7acn8.jpeg,Health and Beauty>Bath and Spa>Soaps,450.0,300.0,300.0,true,SOPEBFHHRDFCECGY,SOPEBFHHRDFCECGY
